Unnamed: 0,Landfill Name,Physical Address,City,State_x,County,Zip Code,Latitude,Longitude,State_y,"Age-Adjusted Incidence Rate - cases per 100,000",Average Annual Count,Recent Trend,Clean State
1211.0,Smiths Creek Landfill,6779 Smiths Creek Road,Smiths Creek,MI,St. Clair,48074,42.91743,-82.59168000000003,0,0,0.0,0,0
1214.0,Tri-City RDF,426 North Ruth Road,Carsonville,MI,Sanilac,48419,43.437,-82.7318,0,0,0.0,0,0
1215.0,Venice Park Recycling & Disposal Facility,9536 Lennon Road,Lennon,MI,Shiawassee,48449,42.979932,-83.972657,0,0,0.0,0,0
1216.0,Vienna Junction Landfill,6233 Hagman Road,Erie,MI,Monroe,48133,41.7329,-83.50908000000003,0,0,0.0,0,0
1217.0,Waters Landfill,11375 Sherman Road,Frederic,MI,Crawford,49733,44.855,-84.68,0,0,0.0,0,0
1219.0,Westside Recycling and Disposal Facility,14094 M-60 West,Three Rivers,MI,St. Joseph,49093,41.91555,-85.69200000000002,0,0,0.0,0,0
1220.0,Wexford County Landfill,990 US 131 North,Manton,MI,Wexford,49663,44.3528,-85.3994,0,0,0.0,0,0
1222.0,Whitefeather Landfill,2401 East Whitefeather Road,Pinconning,MI,Bay,48650,43.8963,-83.9482,0,0,0.0,0,0
1223.0,Wood Island Waste Management Inc.,E10081 M-28 East,Wetmore,MI,Alger,49895,46.37663,-86.59535,0,0,0.0,0,0
1225.0,Advanced Disposal Rolling Hills Landfill Inc.,175 County Road 37 NE,Buffalo,MN,Wright,55313,45.244,-93.888,0,0,0.0,0,0
1226.0,Albert Lea Landfill,22590 740th Avenue,Albert Lea,MN,Freeborn,56007,43.682,-93.38,0,0,0.0,0,0
1227.0,Anoka-Ramsey Sanitary LF,14730 Sunfish Lake Boulevard NW,Ramsey,MN,Anoka,55303,45.2393,-93.4293,0,0,0.0,0,0
1257.0,Waste Disposal Engineering (WDE) SLF,14435 NW Crosstown Boulevard,Andover,MN,Anoka,55304,45.228,-93.312,0,0,0.0,0,0
1229.0,Blue Earth County/Ponderosa Sanitary Landfill,20028 Gooseberry Lane,Mankato,MN,Blue Earth,56001,44.12300000000001,-94.093,0,0,0.0,0,0
1231.0,Burnsville SLF,2650 West Cliff Road,Burnsville,MN,Dakota,55337,44.782,-93.319,0,0,0.0,0,0
1248.0,Pine Bend Landfill,2495 East 117th Street,Inver Grove Heights,MN,Dakota,55077,44.77917,-93.05711,0,0,0.0,0,0
1232.0,Clay County SLF,3301 190th Street South,Hawley,MN,Clay,56549,46.8357,-96.412,0,0,0.0,0,0
1234.0,Crow Wing County SLF,"15728 State Highway 210
6 miles NE of Brainerd",Brainerd,MN,Crow Wing,56401,46.4305,-94.0683,0,0,0.0,0,0
1235.0,East Central SLF (ECSWC),1756 180th Avenue,Mora,MN,Kanabec,55051,45.84607000000001,-93.35722,0,0,0.0,0,0
1236.0,Elk River SLF Inc.,22460 Hwy 169 NW,Elk River,MN,Sherburne,55330,45.37721,-93.56445,0,0,0.0,0,0
1237.0,Flying Cloud SLF,9813 Flying Cloud Drive,Eden Prairie,MN,Hennepin,55347,44.82596,-93.447972,0,0,0.0,0,0
1259.0,Woodlake SLF,4000 Hamel Road,Medina,MN,Hennepin,55340,45.0422,-93.6249,0,0,0.0,0,0
1240.0,Kandiyohi County SLF,15650 Hwy 71 NE,New London,MN,Kandiyohi,56273,45.275,-95.0092,0,0,0.0,0,0
1242.0,Louisville Landfill,3698 130th Street W,Shakopee,MN,Scott,55379,44.76300000000001,-93.59,0,0,0.0,0,0
1243.0,Lyon County SLF,"2025 220th Avenue
8 mi SW of Marshall off of Hwy 23",Lynd,MN,Lyon,56157,44.347,-95.9,0,0,0.0,0,0
1244.0,Mar-Kit Sanitary Landfill,2650 290th Avenue,Hallock,MN,Kittson,56728,48.783308,-96.816449,0,0,0.0,0,0
1245.0,Morrison County Landfill,"17502 Iris Road
County Road 35",Little Falls,MN,Morrison,56345,45.9337,-94.303,0,0,0.0,0,0
1246.0,Nobles County Landfill Inc.,24777 220th Street,Rushmore,MN,Nobles,56168,43.672715,-95.756084,0,0,0.0,0,0
1247.0,Olmsted County/Kalmar LF,7401 19th Street NW,Rochester,MN,Olmsted,55901,44.04600000000001,-92.588,0,0,0.0,0,0
1250.0,Rice County SLF,3800 East 145th Street,Dundas,MN,Rice,55019,44.3777,-93.2266,0,0,0.0,0,0
1251.0,Roseau County LF,31660 County Road #13,Salol,MN,Roseau,56756,48.85,-95.535,0,0,0.0,0,0
1252.0,Spruce Ridge Landfill,12755 137th Street,Glencoe,MN,McLeod,55336,44.81586,-94.24837,0,0,0.0,0,0
1255.0,Steele County SLF,9420 SE 64th Avenue,Blooming Prairie,MN,Steele,55917,43.952,-93.1058,0,0,0.0,0,0
1256.0,Washington County Landfill,Lake Jane Road & Jamaca Avenue,Lake Elmo,MN,Washington,55042,45.0075,-92.9212,0,0,0.0,0,0
1258.0,WLSSD SLF,4857 Ridgeview Road,Duluth,MN,St. Louis,55811,46.854,-92.16,0,0,0.0,0,0
1262.0,Advanced Disposal Maple Hill Landfill Inc.,31226 Intrepid Road,Macon,MO,Macon,63552,39.7341,-92.5387,0,0,0.0,0,0
1263.0,Advanced Disposal Oak Ridge Landfill,1741 Sulphur Spring Road,Ballwin,MO,St. Louis,63021,38.55868,-90.5266,0,0,0.0,0,0
1270.0,Bridgeton Landfill,13570 St. Charles Rock Road,Bridgeton,MO,St. Louis,63044,38.765,-90.445,0,0,0.0,0,0
1277.0,Champ Landfill,2305 Creve Coeur Mill Road,Maryland Heights,MO,St. Louis,63043,38.743,-90.46,0,0,0.0,0,0
1319.0,Missouri Pass Landfill,2520 Adie Road,Maryland Heights,MO,St. Louis,63043,38.70767,-90.416613,0,0,0.0,0,0
1266.0,Backridge Landfill,26265 State Highway B,La Grange,MO,Lewis,63448,40.016,-91.523,0,0,0.0,0,0
1268.0,Black Oak Landfill,5054 Highway HH,Hartville,MO,Wright,65667,37.2398,-92.4585,0,0,0.0,0,0
1272.0,Butler County Landfill,6038 Highway T,Poplar Bluff,MO,Butler,63901,36.88588,-90.3113,0,0,0.0,0,0
1274.0,Central Missouri SLF,"24461 Oak Grove Lane
21469 Highway 50 West",Sedalia,MO,Pettis,65301,38.7253,-93.287,0,0,0.0,0,0
1278.0,City of Maryville Sanitary Landfill,North Main Street,Maryville,MO,Nodaway,64468,40.37,-94.8755,0,0,0.0,0,0
1281.0,Columbia SLF,5700 Peabody Road,Columbia,MO,Boone,65202,39.0144,-92.2541,0,0,0.0,0,0
1282.0,"Courtney Ridge Landfill, LLC",2001 N. Courtney Road,Sugar Creek,MO,Jackson,64050,39.141087,-94.388472,0,0,0.0,0,0
1312.0,Lee's Summit SLF,2101 SE Hamblen Road,Lee's Summit,MO,Jackson,64082,38.86962,-94.35622,0,0,0.0,0,0
1339.0,Rumble Landfill #2,2031 N. Courtney Road W. of Hwy 291,Sugar Creek,MO,Jackson,64050,39.1405,-94.4,0,0,0.0,0,0
1345.0,Southeast SLF,8301 Indiana Avenue,Kansas City,MO,Jackson,64132,38.9767,-94.5435,0,0,0.0,0,0
1364.0,Woods Chapel SLF,24415 E. 39th Street,Blue Springs,MO,Jackson,64015,39.0425,-94.323,0,0,0.0,0,0
1286.0,Eagle Ridge Sanitary Landfill,"13100 Hwy VV
2.5 miles east of Hwy 61 off of exit UU",Bowling Green,MO,Pike,63334,39.4214,-91.2182,0,0,0.0,0,0
1288.0,Ellis-Scott Landfill,61 NW 850,Clinton,MO,Henry,64735,38.4825,-93.7645,0,0,0.0,0,0
1293.0,Fulton SLF,6797 County Road 305,Fulton,MO,Callaway,65251,38.8159,-92.0141,0,0,0.0,0,0
1302.0,IESI Timber Ridge Landfill,12581 State Highway H,Richwoods,MO,Washington,63071,38.172,-90.77,0,0,0.0,0,0
1303.0,Jackson County Landfill,Mica Lane,Jackson,MO,Cape Girardeau,63755,37.3695,-89.7363,0,0,0.0,0,0
1304.0,Jefferson City Sanitary Landfill,5605 Moreau River Access Road,Jefferson City,MO,Cole,65101,38.5435,-92.1,0,0,0.0,0,0
1305.0,Johnson County Landfill,230 SE 421,Warrensburg,MO,Johnson,64093,38.726056,-93.667204,0,0,0.0,0,0
1344.0,Show-Me Regional Landfill,230 SE 421 Road,Warrensburg,MO,Johnson,64093,38.72586,-93.66711,0,0,0.0,0,0
1311.0,Lamar Landfill,Hwy 71 & DD,Lamar,MO,Barton,64759,37.547,-94.301,0,0,0.0,0,0
1336.0,Prairie View Regional Waste Facility,16 East State Highway  Dd,Lamar,MO,Barton,64759,37.551,-94.311,0,0,0.0,0,0
1313.0,Lemons East Sanitary Landfill / Lemons West Landfill,15250 Old Bloomfield Road,Dexter,MO,Stoddard,63841,36.832771,-89.9412,0,0,0.0,0,0
1316.0,Midwest Landfill,Highway N & Wardfield Road,Lonedell,MO,Franklin,63072,38.3438,-90.8308,0,0,0.0,0,0
1320.0,Moberly Municipal SLF,"Off Missouri DD
5 mi NW of town",Moberly,MO,Randolph,65270,39.477,-92.508,0,0,0.0,0,0
1328.0,Newton McDonald County Landfill Inc.,525 Austin Avenue,Neosho,MO,Newton,64850,36.8075,-94.3749,0,0,0.0,0,0
1334.0,Plattco/Riverview,16450 NW River Road,Parkview,MO,Platte,64152,39.218,-94.795,0,0,0.0,0,0
1335.0,Prairie Valley Landfill,3975 Highway 19 North,Cuba,MO,Crawford,64543,38.12080200000001,-91.429348,0,0,0.0,0,0
1337.0,Redbird Landfill,1700 Cecos Lane,Arnold,MO,Jefferson,63010,38.45013,-90.406883,0,0,0.0,0,0
1346.0,Springfield Sanitary Landfill,3545 W. Farm Road 34,Willard,MO,Greene,65781,37.385,-93.35,0,0,0.0,0,0
1348.0,St. Joseph City SLF,9431 50th Road SE,St. Joseph,MO,Buchanan,64507,39.6714,-94.773,0,0,0.0,0,0
1358.0,Wayne County Landfill,Highway E,Greenville,MO,Wayne,63944,37.1272,-90.445,0,0,0.0,0,0
1366.0,Big River Landfill,52 Landfill Road,Leland,MS,Washington,38756,33.4063,-90.9606,0,0,0.0,0,0
1367.0,Byram Landfill,6810 I-55 South Frontage Road,Jackson,MS,Hinds,39212,32.155,-90.27,0,0,0.0,0,0
1368.0,Central Landfill,8680 Highway 11 N,McNeill,MS,Pearl River,39457,30.7073,-89.6017,0,0,0.0,0,0
1369.0,City of Canton SLF,303 Soldier Colony Road,Canton,MS,Madison,39046,32.597,-90.06647,0,0,0.0,0,0
1381.0,Little Dixie Landfill,1716 N County Line Road,Ridgeland,MS,Madison,39157,32.4088,-90.24325,0,0,0.0,0,0
1370.0,City of Durant LF,100 Huckleberry Road,Durant,MS,Holmes,39063,33.13,-89.86200000000002,0,0,0.0,0,0
1371.0,City of Louisville Solid Waste Landfill,3698 Landfill Road,Louisville,MS,Winston,39339,33.1665,-89.055,0,0,0.0,0,0
1372.0,Clearview Environmental Control Facility,2253 Mudline Road,Lake,MS,Scott,39092,32.2354,-89.3723,0,0,0.0,0,0
1374.0,Golden Triangle Regional Landfill,2505 Old West Point Road,Starkville,MS,Oktibbeha,39759,33.5283,-88.6724,0,0,0.0,0,0
1375.0,Gulf Pines LF,14543 Hudson Krohn Road,Biloxi,MS,Harrison,39532,30.490446,-88.942707,0,0,0.0,0,0
1384.0,Pecan Grove Sanitary Landfill,9685 Firetower Road,Pass Christian,MS,Harrison,39571,30.427,-89.2669,0,0,0.0,0,0
1378.0,Jefferson County LF,4335 Highway 61 S,Fayette,MS,Jefferson,39069,31.652,-91.144,0,0,0.0,0,0
1379.0,Kemper County Solid Waste Landfill,Highway 16,De Kalb,MS,Kemper,39328,32.7982,-88.5726,0,0,0.0,0,0
1380.0,Leflore County Landfill,15200 Highway 49 E. South,Sidon,MS,Leflore,38954,33.4456,-90.2078,0,0,0.0,0,0
1382.0,MacLand Landfill,11300 Highway 63 N,Moss Point,MS,Jackson,39562,30.504140000000003,-88.5325,0,0,0.0,0,0
1383.0,Northeast Mississippi Regional Landfill,2941 County Road 302,Walnut,MS,Tippah,38683,34.9477,-88.93775,0,0,0.0,0,0
1385.0,Pine Belt Regional Landfill,5274 Highway 29 S,Ovett,MS,Perry,39464,31.4056,-89.0938,0,0,0.0,0,0
1386.0,Pine Ridge Sanitary Landfill,520 Murphy Road,Meridian,MS,Lauderdale,39301,32.3754,-88.6102,0,0,0.0,0,0
1387.0,Plantation Oaks Sanitary Landfill,35 Shieldsboro Road,Sibley,MS,Adams,39165,31.3576,-91.3954,0,0,0.0,0,0
1388.0,Pleasant Hills,5255 Sandridge,Olive Branch,MS,DeSoto,38654,34.9366,-89.8925,0,0,0.0,0,0
1389.0,Prairie Bluff Sanitary Landfill,1649 Highway 15 N,Houston,MS,Chickasaw,38851,33.9585,-88.9921,0,0,0.0,0,0
1390.0,Three Rivers Regional Landfill,"1904 Pontotoc Pkwy, West",Pontotoc,MS,Pontotoc,38863,34.295072999999995,-89.058313,0,0,0.0,0,0
1391.0,Tunica Landfill,6035 Bowdre Road,Robinsonville,MS,Tunica,38664,34.7877,-90.2483,0,0,0.0,0,0
1393.0,Billings City Landfill,5240 Jellison Road,Billings,MT,Yellowstone,59101,45.72368,-108.54805,0,0,0.0,0,0
1395.0,City of Bozeman SLF,2134 Story Mill Road,Bozeman,MT,Gallatin,59715,45.717,-111.024,0,0,0.0,0,0
1405.0,Gallatin County Logan Landfill,10585 Two Dog Road,Three Forks,MT,Gallatin,59752,45.87462,-111.41042,0,0,0.0,0,0
1404.0,Flathead County Landfill,4098 Hwy 93 N,Kalispell,MT,Flathead,59901,48.3117,-114.344,0,0,0.0,0,0
1406.0,High Plains SLF,"142 Powerline Road
9 miles N of Great Falls, 1 mile E of US 87",Floweree,MT,Cascade,59440,47.62667,-111.189,0,0,0.0,0,0
1408.0,Lake County Landfill,39276 Kerr Dam Road,Polson,MT,Lake,59860,47.663862,-114.207846,0,0,0.0,0,0
1409.0,Lewis & Clark County Landfill,4075 Deal Lane,Helena,MT,Lewis and Clark,59602,46.6719,-111.878,0,0,0.0,0,0
1421.0,Valley View Landfill,300 Highway 518,East Helena,MT,Lewis and Clark,59635,46.56937,-111.90458999999998,0,0,0.0,0,0
1412.0,Missoula Landfill,3737 Coal Mine Road,Missoula,MT,Missoula,59802,46.9028,-114.011,0,0,0.0,0,0
1422.0,Alamance County Landfill,2701 Austin Quarter Road SR-2148,Graham,NC,Alamance,27253,35.93083,-79.29666999999998,0,0,0.0,0,0
1525.0,Swepsonville LF,"3061 Landfill Road
off Alfred Road",Graham,NC,Alamance,27253,36.015,-79.34917,0,0,0.0,0,0
1423.0,Alexander County Landfill,2500 Paynes Dairy Road,Taylorsville,NC,Alexander,28681,35.9005,-81.2132,0,0,0.0,0,0
1425.0,Anderson Creek LF Harnett County,NC State Road 1164 Poplar Drive,Anderson Creek,NC,Harnett,27546,35.3277,-78.9317,0,0,0.0,0,0
1471.0,Harnett County LF,"449 Daniels Road
End of SR-1724",Dunn,NC,Harnett,28334,35.3535,-78.6537,0,0,0.0,0,0
1427.0,Anson County Waste Management Facility,"375 Dozer Drive
(375 Allied Road)",Polkton,NC,Anson,28135,34.973,-80.257,0,0,0.0,0,0
1428.0,Ashe County Landfill,729 Fred Pugh Road,Crumpler,NC,Ashe,28617,36.521,-81.368,0,0,0.0,0,0
1429.0,Avery County LF,2175 Brushy Creek Road,Spruce Pine,NC,Avery,28777,35.9515,-81.9865,0,0,0.0,0,0
1432.0,Blackburn SLF,3993 Rocky Ford Road,Newton,NC,Catawba,28658,35.6077,-81.31,0,0,0.0,0,0
1495.0,Newton LF,2436 Bethany Church Road,Newton,NC,Catawba,28658,35.6555,-81.1648,0,0,0.0,0,0
1434.0,Brunswick County LF,179 March 9 1764 Dr NE,Bolivia,NC,Brunswick,28422,34.0564,-78.1702,0,0,0.0,0,0
1435.0,Buncombe County New Landfill,85 Panther Branch Road,Alexander,NC,Buncombe,28701,35.7272,-82.64399999999998,0,0,0.0,0,0
1436.0,Buncombe County Old Landfill,Highway 251,Woodfin,NC,Buncombe,28804,35.661,-82.60799999999998,0,0,0.0,0,0
1437.0,Caldwell County Mt. Herman Landfill,1200 Drag Strip Road,Hudson,NC,Caldwell,28638,35.87695,-81.467236,0,0,0.0,0,0
1463.0,Foothills Environmental Landfill,2800 Cheraw Road,Lenoir,NC,Caldwell,28645,35.915,-81.593,0,0,0.0,0,0
1438.0,Canton LF-Haywood County,SR 1854,Canton,NC,Haywood,28716,35.52493,-82.82085,0,0,0.0,0,0
1472.0,Haywood County LF,Francis Farm Road,Haywood,NC,Haywood,28721,35.504,-82.9588,0,0,0.0,0,0
1473.0,Haywood County White Oak LF,3898 Fines Creek Road,Waynesville,NC,Haywood,28785,35.66343,-82.99866,0,0,0.0,0,0
1440.0,Caswell County LF,162 Landfill Road,Yanceyville,NC,Caswell,27379,36.4395,-79.3644,0,0,0.0,0,0
1441.0,Charlotte Motor Speedway Landfill V,5105 Morehead Road,Concord,NC,Cabarrus,28027,35.3457,-80.6826,0,0,0.0,0,0
1442.0,Chatham County LF,720 County Landfill Road,Pittsboro,NC,Chatham,27312,35.7401,-79.26471,0,0,0.0,0,0
1443.0,Cherokee County Landfill,5610 Fairview Road (SR 1515),Marble,NC,Cherokee,28905,35.17883,-83.90334,0,0,0.0,0,0
1445.0,City of Albemarle LF,40592B Stony Gap Road,Albemarle,NC,Stanly,28001,35.3173,-80.1658,0,0,0.0,0,0
1446.0,City of Durham SLF,2115 E. Club Boulevard,Durham,NC,Durham,27704,36.02604,-78.85641,0,0,0.0,0,0
1447.0,City of Greensboro White Street Landfill,2503 White Street,Greensboro,NC,Guilford,27405,36.107,-79.73,0,0,0.0,0,0
1482.0,Kersey Valley Landfill,3940 E. Kivett Drive,High Point,NC,Guilford,27263,35.9603,-79.9401,0,0,0.0,0,0
1509.0,Riverdale Landfill,5875 Riverdale Drive,Jamestown,NC,Guilford,27282,35.946,-79.907,0,0,0.0,0,0
1449.0,Cleveland County LF,"1609 Airport Road
250 Fielding Road",Shelby,NC,Cleveland,28150,35.3287,-81.477,0,0,0.0,0,0
1450.0,Cliffside South Rutherford County LF,SR 2138 Avondale Landfill Road,Forest City,NC,Rutherford,28043,35.27,-81.806,0,0,0.0,0,0
1515.0,Rutherford County LF,656 Laurel Hill Drive,Rutherfordton,NC,Rutherford,28139,35.3492,-81.95201999999998,0,0,0.0,0,0
1451.0,"Columbus County, ARS",354 Landfill Road SR-1428,Whiteville,NC,Columbus,28472,34.2941,-78.7543,0,0,0.0,0,0
1452.0,Craven County LF,7400 Old US 70 Highway,New Bern,NC,Craven,28562,35.1682,-77.2282,0,0,0.0,0,0
1528.0,Tuscarora Long-Term Regional Landfill,7400 Old Highway 70 West,New Bern,NC,Craven,28562,35.16296,-77.22612,0,0,0.0,0,0
1453.0,Cumberland County Ann Street Landfill,698 Ann Street,Fayetteville,NC,Cumberland,28301,35.065,-78.868,0,0,0.0,0,0
1531.0,US Army Fort Bragg Landfill,Longstreet Road,Fort Bragg,NC,Cumberland,28307,35.143,-79.05199999999998,0,0,0.0,0,0
1456.0,Davidson County LF,1242 Old Highway 29,Thomasville,NC,Davidson,27360,35.8324,-80.1756,0,0,0.0,0,0
1526.0,Thomasville LF-Davidson County,"458 Pine Woods Church Road
(NC Highway 109 & I-85)",Thomasville,NC,Davidson,27360,35.901,-80.102,0,0,0.0,0,0
1457.0,Davie County LF,360 Dalton Road,Mocksville,NC,Davie,27028,35.87509,-80.52091,0,0,0.0,0,0
1459.0,East Carolina Regional LF,1922 Republican Road,Aulander,NC,Bertie,27805,36.112286,-77.071925,0,0,0.0,0,0
1461.0,Edgecombe County LF,2872 Colonial Road,Tarboro,NC,Edgecombe,27886,35.822,-77.565,0,0,0.0,0,0
1462.0,Feltonsville Sanitary Landfill,6000 Old Smithfield Road,Apex,NC,Wake,27502,35.68199999999999,-78.85,0,0,0.0,0,0
1496.0,North Wake County Landfill,9300 Deponie Drive,Raleigh,NC,Wake,27614,35.908,-78.58,0,0,0.0,0,0
1513.0,"Rowland Landfill, Inc.",3000 Gresham Lake Road,Raleigh,NC,Wake,27615,35.88428,-78.58675,0,0,0.0,0,0
1520.0,South Wake LF (New),6300 Old Smithfield Road,Apex,NC,Wake,27539-5353,35.675,-78.85,0,0,0.0,0,0
1539.0,Wilder's Grove Landfill,"4120 New Bern Avenue
800 Corporation Parkway",Raleigh,NC,Wake,27610,35.789,-78.5669,0,0,0.0,0,0
1464.0,Franklin County LF,10 Landfill Road,Franklinton,NC,Franklin,27525,36.064,-78.378,0,0,0.0,0,0
1465.0,Gaston County LF,3155 Philadelphia Church Road,Dallas,NC,Gaston,28034,35.3886,-81.1718,0,0,0.0,0,0
1467.0,Granville County LF 1,6584 Landfill Road,Oxford,NC,Granville,27565,36.3717,-78.6231,0,0,0.0,0,0
1468.0,Great Oak Landfill,3597 Old Cedar Falls Road,Randleman,NC,Randolph,27317,35.746,-79.752,0,0,0.0,0,0
1507.0,Randolph County SWF,1254 County Land Road,Randleman,NC,Randolph,27317,35.7558,-79.762,0,0,0.0,0,0
1469.0,Greene County Landfill,105 Landfill Road,Walstonburg,NC,Greene,27888,35.52515,-77.69514000000002,0,0,0.0,0,0
1470.0,Hanes Mill Road Landfill,325 West Hanes Mill Road,Winston-Salem,NC,Forsyth,27105,36.1869,-80.2806,0,0,0.0,0,0
1504.0,Piedmont SLF,9900 Freeman Road,Kernersville,NC,Forsyth,27284,36.1944,-80.0407,0,0,0.0,0,0
1474.0,Henderson County LF,802 Stoney Mountain Road,Hendersonville,NC,Henderson,28791,35.355,-82.49600000000002,0,0,0.0,0,0
1475.0,Hertford County LF,Hwy 158 and SR-1203,Winton,NC,Hertford,27986,36.3838,-76.9367,0,0,0.0,0,0
1476.0,Hoke County LF,Airport Road,Raeford,NC,Hoke,28376,35.01388,-79.19535,0,0,0.0,0,0
1477.0,Iredell County LF,354 Twin Oaks Road,Statesville,NC,Iredell,28625,35.7768,-80.8244,0,0,0.0,0,0
1480.0,Johnston County MSW LF,680 County Home Road,Smithfield,NC,Johnston,27577,35.5117,-78.4295,0,0,0.0,0,0
1481.0,Jones County LF,State Road 1343,Trenton,NC,Jones,28585,35.059,-77.34100000000002,0,0,0.0,0,0
1483.0,Lee County LF,8200 Landfill Road,Sanford,NC,Lee,27332,35.372,-79.194,0,0,0.0,0,0
1484.0,Lenoir County LF,2949 Hodges Farm Road,La Grange,NC,Lenoir,28551,35.282,-77.7114,0,0,0.0,0,0
1485.0,Lincoln County Landfill,5291 Crouse Road,Crouse,NC,Lincoln,28033,35.430224,-81.352521,0,0,0.0,0,0
1486.0,Macon County LF,1448 Lakeside Drive,Franklin,NC,Macon,28734,35.202,-83.38,0,0,0.0,0,0
1487.0,Madison County LF 1,389 Long Branch Road,Marshall,NC,Madison,28753,35.8043,-82.6325,0,0,0.0,0,0
1488.0,Madison County LF 2,271 Craig Rudisill Road,Marshall,NC,Madison,28753,35.809,-82.72,0,0,0.0,0,0
1489.0,McDowell County LF,3809 NC 226 South,Marion,NC,McDowell,28752,35.657,-81.955,0,0,0.0,0,0
1490.0,Mecklenburg County LF,7819 Harrisburg Road,Charlotte,NC,Mecklenburg,28215,35.2223,-80.6855,0,0,0.0,0,0
1492.0,Moore County LF,456 Turning Leaf Way (Landfill Road),Aberdeen,NC,Moore,28315,35.151,-79.4707,0,0,0.0,0,0
1493.0,Nash County LF,3057 Duke Road SR 1411,Nashville,NC,Nash,27856,36.0616,-77.9785,0,0,0.0,0,0
1494.0,New Hanover County Secure Landfill,5210 US Highway 421 North,Wilmington,NC,New Hanover,28401,34.31948,-77.99035,0,0,0.0,0,0
1497.0,Northampton County LF,NC Highway 305,Jackson,NC,Northampton,27845,36.41012,-77.44038,0,0,0.0,0,0
1498.0,Onslow County LF,415 Meadowview Road,Jacksonville,NC,Onslow,28540,34.7872,-77.5309,0,0,0.0,0,0
1532.0,US Marine Corps Base Camp Lejeune,Piney Green Road,Camp Lejeune,NC,Onslow,28547,34.688,-77.322,0,0,0.0,0,0
1499.0,Orange County Regional Landfill,1514 Eubanks Road,Chapel Hill,NC,Orange,27516,35.9685,-79.0834,0,0,0.0,0,0
1501.0,Pasquotank County LF,983 Simpson Ditch Road,Elizabeth City,NC,Pasquotank,27909,36.24007,-76.26546,0,0,0.0,0,0
1505.0,Pitt County LF,"3025 Landfill Road
off Allen Road",Greenville,NC,Pitt,27834,35.596,-77.438,0,0,0.0,0,0
1506.0,Polk County LF,NC Highway 9,Mill Spring,NC,Polk,28722,35.319,-82.184,0,0,0.0,0,0
1508.0,Richmond County LF,197 Walter Kelly Drive,Rockingham,NC,Richmond,28379,35.0155,-79.8088,0,0,0.0,0,0
1510.0,Robeson County LF,246 Landfill Road,St. Pauls,NC,Robeson,28384,34.79,-78.908,0,0,0.0,0,0
1511.0,Rockingham County LF,281 Shuff Road,Madison,NC,Rockingham,27025,36.373554,-79.849585,0,0,0.0,0,0
1512.0,Rowan County LF,789 Campbell Road,Woodleaf,NC,Rowan,27054,35.75701,-80.55715,0,0,0.0,0,0
1516.0,"Sampson County Disposal, LLC",7434 Roseboro Highway,Roseboro,NC,Sampson,28382,34.982,-78.457,0,0,0.0,0,0
1517.0,Sampson County LF,7434 Roseboro Highway,Roseboro,NC,Sampson,28382,34.9634,-78.4486,0,0,0.0,0,0
1518.0,Scotland County LF,SR 1611 & SR 1619,Maxton,NC,Scotland,28352,34.726,-79.383,0,0,0.0,0,0
1521.0,Stokes County LF,2015 Sizemore Road,Germanton,NC,Stokes,27019,36.3665,-80.2617,0,0,0.0,0,0
1522.0,Surry County LF 1 & LF 3,"419 Landfill Road
237 Landfill Road",Mt. Airy,NC,Surry,27030,36.4417,-80.5707,0,0,0.0,0,0
1523.0,Surry County LF 2,"SR 1121
near intersection with SR 1191",Elkin,NC,Surry,28621,36.30021,-80.77122,0,0,0.0,0,0
1524.0,Swain County LF,Buckner Branch Road SR-1311,Bryson City,NC,Swain,28713,35.4199,-83.4694,0,0,0.0,0,0
1527.0,Transylvania County SLF,500 Howell Road,Brevard,NC,Transylvania,28712,35.122,-82.844,0,0,0.0,0,0
1529.0,Union County LF,2125 Austin Chaney Road,Wingate,NC,Union,28174,35.0355,-80.46300000000002,0,0,0.0,0,0
1530.0,Upper Piedmont Regional Landfill,9650 Oxford Road,Rougemont,NC,Person,27572,36.324,-78.832,0,0,0.0,0,0
1533.0,Uwharrie Environmental Regional LF,501 Landfill Road,Mount Gilead,NC,Montgomery,27306,35.3415,-79.961,0,0,0.0,0,0
1534.0,Vance County LF,3181 NC Highway 39 N.,Henderson,NC,Vance,27537,36.367,-78.4212,0,0,0.0,0,0
1536.0,Watauga County Landfill,336 Landfill Road,Boone,NC,Watauga,28607,36.2185,-81.63,0,0,0.0,0,0
1537.0,Wayne County LF,460B South Landfill Road,Dudley,NC,Wayne,28333,35.2908,-78.0647,0,0,0.0,0,0
1541.0,Wilkes County LF 2,9219 Elkin Highway NC 268 East,Roaring River,NC,Wilkes,28669,36.2093,-80.9869,0,0,0.0,0,0
1542.0,Wilson County LF,"4537 Landfill Road
2400 Highway 42 E",Wilson,NC,Wilson,27893,35.7155,-77.8451,0,0,0.0,0,0
1543.0,Yancey/Mitchell County LF,66 EnergyXchange Drive,Burnsville,NC,Yancey,28714,35.930412,-82.178618,0,0,0.0,0,0
1546.0,City of Fargo Landfill,4501 7th Avenue North,Fargo,ND,Cass,58102,46.8835,-96.8613,0,0,0.0,0,0
1547.0,City of Minot LF,20th Avenue SW,Minot,ND,Ward,58701,48.2113,-101.352,0,0,0.0,0,0
1554.0,McDaniel Landfill,12300 247th Avenue SE,Sawyer,ND,Ward,58781,47.975,-101.105,0,0,0.0,0,0
